"filename", "language", "Go", "Go Checksum File", "Protocol Buffers", "Go Template File", "Go Module File", "comment", "blank", "total"
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_gccgo_x86.go", "Go", 26, 0, 0, 0, 0, 0, 8, 34
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux.go", "Go", 13, 0, 0, 0, 0, 0, 4, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_arm.go", "Go", 36, 0, 0, 0, 0, 0, 4, 40
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_arm64.go", "Go", 104, 0, 0, 0, 0, 0, 8, 112
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_mips64x.go", "Go", 19, 0, 0, 0, 0, 0, 6, 25
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_noinit.go", "Go", 7, 0, 0, 0, 0, 0, 4, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_ppc64x.go", "Go", 26, 0, 0, 0, 0, 0, 7, 33
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_linux_s390x.go", "Go", 35, 0, 0, 0, 0, 0, 6, 41
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_loong64.go", "Go", 9, 0, 0, 0, 0, 0, 5, 14
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_mips64x.go", "Go", 12, 0, 0, 0, 0, 0, 5, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_mipsx.go", "Go", 8, 0, 0, 0, 0, 0, 5, 13
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_netbsd_arm64.go", "Go", 153, 0, 0, 0, 0, 0, 21, 174
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_openbsd_arm64.go", "Go", 51, 0, 0, 0, 0, 0, 15, 66
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_other_arm.go", "Go", 7, 0, 0, 0, 0, 0, 4, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_other_arm64.go", "Go", 7, 0, 0, 0, 0, 0, 4, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_other_mips64x.go", "Go", 10, 0, 0, 0, 0, 0, 4, 14
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_other_ppc64x.go", "Go", 12, 0, 0, 0, 0, 0, 4, 16
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_other_riscv64.go", "Go", 9, 0, 0, 0, 0, 0, 4, 13
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_ppc64x.go", "Go", 13, 0, 0, 0, 0, 0, 5, 18
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_riscv64.go", "Go", 8, 0, 0, 0, 0, 0, 5, 13
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_s390x.go", "Go", 150, 0, 0, 0, 0, 0, 23, 173
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_wasm.go", "Go", 12, 0, 0, 0, 0, 0, 7, 19
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_x86.go", "Go", 125, 0, 0, 0, 0, 0, 21, 146
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_zos.go", "Go", 8, 0, 0, 0, 0, 0, 3, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/cpu_zos_s390x.go", "Go", 21, 0, 0, 0, 0, 0, 5, 26
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/endian_big.go", "Go", 8, 0, 0, 0, 0, 0, 4, 12
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/endian_little.go", "Go", 8, 0, 0, 0, 0, 0, 4, 12
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/hwcap_linux.go", "Go", 63, 0, 0, 0, 0, 0, 9, 72
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/parse.go", "Go", 39, 0, 0, 0, 0, 0, 5, 44
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/proc_cpuinfo_linux.go", "Go", 47, 0, 0, 0, 0, 0, 8, 55
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/runtime_auxv.go", "Go", 13, 0, 0, 0, 0, 0, 4, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/runtime_auxv_go121.go", "Go", 14, 0, 0, 0, 0, 0, 6, 20
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/syscall_aix_gccgo.go", "Go", 21, 0, 0, 0, 0, 0, 7, 28
"/opt/projects/swiftkube/vendor/golang.org/x/sys/cpu/syscall_aix_ppc64_gc.go", "Go", 25, 0, 0, 0, 0, 0, 12, 37
"/opt/projects/swiftkube/vendor/golang.org/x/sys/execabs/execabs.go", "Go", 90, 0, 0, 0, 0, 0, 13, 103
"/opt/projects/swiftkube/vendor/golang.org/x/sys/execabs/execabs_go118.go", "Go", 13, 0, 0, 0, 0, 0, 6, 19
"/opt/projects/swiftkube/vendor/golang.org/x/sys/execabs/execabs_go119.go", "Go", 16, 0, 0, 0, 0, 0, 6, 22
"/opt/projects/swiftkube/vendor/golang.org/x/sys/internal/unsafeheader/unsafeheader.go", "Go", 26, 0, 0, 0, 0, 0, 5, 31
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/const_plan9.go", "Go", 63, 0, 0, 0, 0, 0, 8, 71
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/dir_plan9.go", "Go", 184, 0, 0, 0, 0, 0, 29, 213
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/env_plan9.go", "Go", 23, 0, 0, 0, 0, 0, 9, 32
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/errors_plan9.go", "Go", 44, 0, 0, 0, 0, 0, 7, 51
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/pwd_go15_plan9.go", "Go", 16, 0, 0, 0, 0, 0, 7, 23
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/pwd_plan9.go", "Go", 19, 0, 0, 0, 0, 0, 6, 25
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/race.go", "Go", 23, 0, 0, 0, 0, 0, 9, 32
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/race0.go", "Go", 18, 0, 0, 0, 0, 0, 9, 27
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/str.go", "Go", 20, 0, 0, 0, 0, 0, 4, 24
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/syscall.go", "Go", 95, 0, 0, 0, 0, 0, 16, 111
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/syscall_plan9.go", "Go", 283, 0, 0, 0, 0, 0, 79, 362
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/zsyscall_plan9_386.go", "Go", 248, 0, 0, 0, 0, 0, 38, 286
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/zsyscall_plan9_amd64.go", "Go", 248, 0, 0, 0, 0, 0, 38, 286
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/zsyscall_plan9_arm.go", "Go", 248, 0, 0, 0, 0, 0, 38, 286
"/opt/projects/swiftkube/vendor/golang.org/x/sys/plan9/zsysnum_plan9.go", "Go", 47, 0, 0, 0, 0, 0, 3, 50
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/affinity_linux.go", "Go", 71, 0, 0, 0, 0, 0, 16, 87
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/aliases.go", "Go", 11, 0, 0, 0, 0, 0, 5, 16
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/bluetooth_linux.go", "Go", 31, 0, 0, 0, 0, 0, 6, 37
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/cap_freebsd.go", "Go", 168, 0, 0, 0, 0, 0, 29, 197
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/constants.go", "Go", 11, 0, 0, 0, 0, 0, 4, 15
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_aix_ppc.go", "Go", 21, 0, 0, 0, 0, 0, 7, 28
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_aix_ppc64.go", "Go", 23, 0, 0, 0, 0, 0, 7, 30
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_darwin.go", "Go", 19, 0, 0, 0, 0, 0, 6, 25
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_dragonfly.go", "Go", 25, 0, 0, 0, 0, 0, 6, 31
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_freebsd.go", "Go", 25, 0, 0, 0, 0, 0, 6, 31
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_linux.go", "Go", 37, 0, 0, 0, 0, 0, 6, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_netbsd.go", "Go", 24, 0, 0, 0, 0, 0, 6, 30
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_openbsd.go", "Go", 24, 0, 0, 0, 0, 0, 6, 30
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dev_zos.go", "Go", 23, 0, 0, 0, 0, 0, 7, 30
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/dirent.go", "Go", 96, 0, 0, 0, 0, 0, 8, 104
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/endian_big.go", "Go", 8, 0, 0, 0, 0, 0, 3, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/endian_little.go", "Go", 8, 0, 0, 0, 0, 0, 3, 11
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/env_unix.go", "Go", 23, 0, 0, 0, 0, 0, 10, 33
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/epoll_zos.go", "Go", 185, 0, 0, 0, 0, 0, 37, 222
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/fcntl.go", "Go", 30, 0, 0, 0, 0, 0, 8, 38
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/fcntl_darwin.go", "Go", 19, 0, 0, 0, 0, 0, 6, 25
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/fcntl_linux_32bit.go", "Go", 11, 0, 0, 0, 0, 0, 4, 15
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/fdset.go", "Go", 24, 0, 0, 0, 0, 0, 7, 31
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/fstatfs_zos.go", "Go", 154, 0, 0, 0, 0, 0, 11, 165
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/gccgo.go", "Go", 47, 0, 0, 0, 0, 0, 14, 61
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/gccgo_linux_amd64.go", "Go", 16, 0, 0, 0, 0, 0, 6, 22
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ifreq_linux.go", "Go", 117, 0, 0, 0, 0, 0, 26, 143
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ioctl_linux.go", "Go", 197, 0, 0, 0, 0, 0, 37, 234
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ioctl_signed.go", "Go", 59, 0, 0, 0, 0, 0, 12, 71
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ioctl_unsigned.go", "Go", 59, 0, 0, 0, 0, 0, 12, 71
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ioctl_zos.go", "Go", 62, 0, 0, 0, 0, 0, 11, 73
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/mremap.go", "Go", 34, 0, 0, 0, 0, 0, 7, 41
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/pagesize_unix.go", "Go", 11, 0, 0, 0, 0, 0, 6, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/pledge_openbsd.go", "Go", 135, 0, 0, 0, 0, 0, 29, 164
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ptrace_darwin.go", "Go", 13, 0, 0, 0, 0, 0, 6, 19
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/ptrace_ios.go", "Go", 13, 0, 0, 0, 0, 0, 6, 19
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/race.go", "Go", 23, 0, 0, 0, 0, 0, 9, 32
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/race0.go", "Go", 18, 0, 0, 0, 0, 0, 9, 27
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/readdirent_getdents.go", "Go", 10, 0, 0, 0, 0, 0, 4, 14
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/readdirent_getdirentries.go", "Go", 16, 0, 0, 0, 0, 0, 5, 21
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sockcmsg_dragonfly.go", "Go", 14, 0, 0, 0, 0, 0, 3, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sockcmsg_linux.go", "Go", 75, 0, 0, 0, 0, 0, 11, 86
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sockcmsg_unix.go", "Go", 94, 0, 0, 0, 0, 0, 14, 108
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sockcmsg_unix_other.go", "Go", 41, 0, 0, 0, 0, 0, 7, 48
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall.go", "Go", 77, 0, 0, 0, 0, 0, 11, 88
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_aix.go", "Go", 514, 0, 0, 0, 0, 0, 86, 600
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_aix_ppc.go", "Go", 39, 0, 0, 0, 0, 0, 15, 54
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_aix_ppc64.go", "Go", 69, 0, 0, 0, 0, 0, 16, 85
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_bsd.go", "Go", 543, 0, 0, 0, 0, 0, 82, 625
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_darwin.go", "Go", 739, 0, 0, 0, 0, 0, 88, 827
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_darwin_amd64.go", "Go", 40, 0, 0, 0, 0, 0, 13, 53
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_darwin_arm64.go", "Go", 40, 0, 0, 0, 0, 0, 13, 53
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_darwin_libSystem.go", "Go", 22, 0, 0, 0, 0, 0, 6, 28
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_dragonfly.go", "Go", 506, 0, 0, 0, 0, 0, 40, 546
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_dragonfly_amd64.go", "Go", 43, 0, 0, 0, 0, 0, 15, 58
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd.go", "Go", 588, 0, 0, 0, 0, 0, 58, 646
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd_386.go", "Go", 49, 0, 0, 0, 0, 0, 17, 66
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd_amd64.go", "Go", 49, 0, 0, 0, 0, 0, 17, 66
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd_arm.go", "Go", 46, 0, 0, 0, 0, 0, 16, 62
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd_arm64.go", "Go", 46, 0, 0, 0, 0, 0, 16, 62
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_freebsd_riscv64.go", "Go", 46, 0, 0, 0, 0, 0, 16, 62
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_hurd.go", "Go", 25, 0, 0, 0, 0, 0, 6, 31
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_hurd_386.go", "Go", 24, 0, 0, 0, 0, 0, 6, 30
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_illumos.go", "Go", 64, 0, 0, 0, 0, 0, 16, 80
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux.go", "Go", 2241, 0, 0, 0, 0, 0, 311, 2552
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_386.go", "Go", 272, 0, 0, 0, 0, 0, 44, 316
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_alarm.go", "Go", 10, 0, 0, 0, 0, 0, 5, 15
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_amd64.go", "Go", 122, 0, 0, 0, 0, 0, 25, 147
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_amd64_gc.go", "Go", 9, 0, 0, 0, 0, 0, 5, 14
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_arm.go", "Go", 181, 0, 0, 0, 0, 0, 37, 218
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_arm64.go", "Go", 153, 0, 0, 0, 0, 0, 33, 186
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_gc.go", "Go", 11, 0, 0, 0, 0, 0, 5, 16
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_gc_386.go", "Go", 12, 0, 0, 0, 0, 0, 6, 18
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_gc_arm.go", "Go", 10, 0, 0, 0, 0, 0, 5, 15
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_gccgo_386.go", "Go", 25, 0, 0, 0, 0, 0, 7, 32
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_gccgo_arm.go", "Go", 17, 0, 0, 0, 0, 0, 5, 22
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_loong64.go", "Go", 179, 0, 0, 0, 0, 0, 39, 218
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_mips64x.go", "Go", 164, 0, 0, 0, 0, 0, 27, 191
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_mipsx.go", "Go", 146, 0, 0, 0, 0, 0, 31, 177
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_ppc.go", "Go", 173, 0, 0, 0, 0, 0, 33, 206
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_ppc64x.go", "Go", 100, 0, 0, 0, 0, 0, 18, 118
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_riscv64.go", "Go", 147, 0, 0, 0, 0, 0, 33, 180
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_s390x.go", "Go", 260, 0, 0, 0, 0, 0, 38, 298
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_linux_sparc64.go", "Go", 96, 0, 0, 0, 0, 0, 18, 114
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_netbsd.go", "Go", 580, 0, 0, 0, 0, 0, 42, 622
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_netbsd_386.go", "Go", 29, 0, 0, 0, 0, 0, 10, 39
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_netbsd_amd64.go", "Go", 29, 0, 0, 0, 0, 0, 10, 39
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_netbsd_arm.go", "Go", 29, 0, 0, 0, 0, 0, 10, 39
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_netbsd_arm64.go", "Go", 29, 0, 0, 0, 0, 0, 10, 39
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd.go", "Go", 365, 0, 0, 0, 0, 0, 39, 404
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_386.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_amd64.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_arm.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_arm64.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_libc.go", "Go", 21, 0, 0, 0, 0, 0, 7, 28
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_mips64.go", "Go", 30, 0, 0, 0, 0, 0, 10, 40
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_ppc64.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_openbsd_riscv64.go", "Go", 32, 0, 0, 0, 0, 0, 11, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_solaris.go", "Go", 1006, 0, 0, 0, 0, 0, 130, 1136
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_solaris_amd64.go", "Go", 21, 0, 0, 0, 0, 0, 8, 29
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_unix.go", "Go", 527, 0, 0, 0, 0, 0, 70, 597
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_unix_gc.go", "Go", 12, 0, 0, 0, 0, 0, 5, 17
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_unix_gc_ppc64x.go", "Go", 21, 0, 0, 0, 0, 0, 5, 26
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/syscall_zos_s390x.go", "Go", 1769, 0, 0, 0, 0, 0, 226, 1995
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sysvshm_linux.go", "Go", 16, 0, 0, 0, 0, 0, 6, 22
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sysvshm_unix.go", "Go", 41, 0, 0, 0, 0, 0, 12, 53
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/sysvshm_unix_other.go", "Go", 11, 0, 0, 0, 0, 0, 4, 15
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/timestruct.go", "Go", 64, 0, 0, 0, 0, 0, 14, 78
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/unveil_openbsd.go", "Go", 38, 0, 0, 0, 0, 0, 5, 43
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/xattr_bsd.go", "Go", 223, 0, 0, 0, 0, 0, 59, 282
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_aix_ppc.go", "Go", 1376, 0, 0, 0, 0, 0, 10, 1386
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_aix_ppc64.go", "Go", 1377, 0, 0, 0, 0, 0, 10, 1387
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_darwin_amd64.go", "Go", 1902, 0, 0, 0, 0, 0, 10, 1912
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_darwin_arm64.go", "Go", 1902, 0, 0, 0, 0, 0, 10, 1912
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_dragonfly_amd64.go", "Go", 1729, 0, 0, 0, 0, 0, 10, 1739
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_freebsd_386.go", "Go", 2034, 0, 0, 0, 0, 0, 10, 2044
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_freebsd_amd64.go", "Go", 2031, 0, 0, 0, 0, 0, 10, 2041
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_freebsd_arm.go", "Go", 2025, 0, 0, 0, 0, 0, 10, 2035
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_freebsd_arm64.go", "Go", 2025, 0, 0, 0, 0, 0, 10, 2035
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_freebsd_riscv64.go", "Go", 2139, 0, 0, 0, 0, 0, 10, 2149
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux.go", "Go", 3507, 0, 0, 0, 0, 0, 7, 3514
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_386.go", "Go", 820, 0, 0, 0, 0, 0, 10, 830
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_amd64.go", "Go", 820, 0, 0, 0, 0, 0, 10, 830
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_arm.go", "Go", 826, 0, 0, 0, 0, 0, 10, 836
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_arm64.go", "Go", 820, 0, 0, 0, 0, 0, 10, 830
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_loong64.go", "Go", 810, 0, 0, 0, 0, 0, 10, 820
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_mips.go", "Go", 827, 0, 0, 0, 0, 0, 10, 837
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_mips64.go", "Go", 827, 0, 0, 0, 0, 0, 10, 837
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_mips64le.go", "Go", 827, 0, 0, 0, 0, 0, 10, 837
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_mipsle.go", "Go", 827, 0, 0, 0, 0, 0, 10, 837
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_ppc.go", "Go", 879, 0, 0, 0, 0, 0, 10, 889
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_ppc64.go", "Go", 883, 0, 0, 0, 0, 0, 10, 893
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_ppc64le.go", "Go", 883, 0, 0, 0, 0, 0, 10, 893
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_riscv64.go", "Go", 807, 0, 0, 0, 0, 0, 10, 817
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_s390x.go", "Go", 882, 0, 0, 0, 0, 0, 10, 892
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_linux_sparc64.go", "Go", 925, 0, 0, 0, 0, 0, 10, 935
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_netbsd_386.go", "Go", 1771, 0, 0, 0, 0, 0, 10, 1781
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_netbsd_amd64.go", "Go", 1761, 0, 0, 0, 0, 0, 10, 1771
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_netbsd_arm.go", "Go", 1750, 0, 0, 0, 0, 0, 10, 1760
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_netbsd_arm64.go", "Go", 1761, 0, 0, 0, 0, 0, 10, 1771
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_openbsd_386.go", "Go", 1897, 0, 0, 0, 0, 0, 10, 1907
"/opt/projects/swiftkube/vendor/golang.org/x/sys/unix/zerrors_openbsd_amd64.go", "Go", 1897, 0, 0, 0, 0, 0, 10, 1907
